emotion,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
calm,1384.384521484375,-555.9921264648438,94.60330200195312,26.10274887084961,26.49554443359375,16.97427749633789,8.01608657836914,2.927551746368408,-3.724102735519409,-10.861516952514648,-0.19158324599266052,2.6794567108154297,-3.7493972778320312,-9.729719161987305,-3.152111053466797,0.026586899533867836,-1.3556768894195557,-3.057852029800415,-5.696464538574219,-3.5367209911346436,-0.13429398834705353,-12.083158493041992,1.0196952819824219,-3.897822380065918,-3.7663965225219727,-6.435307025909424,0.37616509199142456,-7.192117691040039,0.9135300517082214,-6.616616725921631,0.3145931363105774,-1.4503211975097656,0.022277098149061203,-3.9660873413085938,-0.34851154685020447,-5.230072021484375,-0.33291319012641907,-3.425412178039551,0.06772120296955109,-4.90242862701416,-2.9593498706817627
calm,1615.2576904296875,-570.9668579101562,85.22047424316406,21.689611434936523,32.13057327270508,15.017041206359863,4.390505313873291,-1.28105890750885,1.6881521940231323,-7.5748610496521,-8.15120792388916,3.7643067836761475,-6.973922252655029,-8.739336013793945,-3.004011631011963,-2.4115946292877197,-1.2439188957214355,-5.025430202484131,-4.86259651184082,-6.366408348083496,-1.5903470516204834,-12.835709571838379,1.3825058937072754,-3.1369075775146484,-4.330024719238281,-6.684029579162598,1.097759485244751,-9.607662200927734,-0.043928977102041245,-4.123357772827148,-0.568698525428772,-3.970203161239624,0.6586371660232544,-1.9374611377716064,-1.2362573146820068,-4.419424057006836,-0.9708341956138611,-3.8114306926727295,-0.625705897808075,-5.116757392883301,-1.9006893634796143
sad,1541.921875,-571.5144653320312,88.60366821289062,29.660388946533203,33.28989028930664,15.142060279846191,4.457019805908203,2.995701313018799,0.7202799916267395,-8.719182968139648,-7.418312072753906,5.388006687164307,0.4485836923122406,-2.6282341480255127,-3.7021355628967285,1.7243891954421997,1.5185909271240234,-1.8537849187850952,-2.9917142391204834,-3.0226454734802246,-0.6545378565788269,-5.954537391662598,1.6295841932296753,-3.094348907470703,-2.8743934631347656,-3.8121774196624756,2.4255642890930176,-6.658447742462158,1.6534212827682495,-4.076938629150391,0.1575910598039627,-2.344735860824585,1.1915191411972046,-0.6373440027236938,1.1619855165481567,-3.673712730407715,-0.8003058433532715,-6.2025580406188965,-0.47129443287849426,-5.079893589019775,-2.279017686843872
neutral,1307.381103515625,-490.627197265625,104.94322204589844,28.700328826904297,25.048892974853516,9.347411155700684,-1.231682538986206,-5.842965602874756,-6.0939621925354,-14.827950477600098,-6.068469047546387,0.7286248207092285,-7.48119592666626,-10.69028377532959,-9.187043190002441,-4.487880706787109,0.6726217865943909,-5.595408916473389,-5.1271586418151855,-5.376443386077881,-1.673502802848816,-13.242219924926758,-3.214726209640503,-4.497260570526123,-3.459684371948242,-7.204061985015869,-0.2920156717300415,-7.703507423400879,-1.0071864128112793,-5.620087146759033,1.2467561960220337,-1.803904414176941,2.169593095779419,-3.30279803276062,0.0500943586230278,-5.341318607330322,-2.132720947265625,-5.210564136505127,-1.4147263765335083,-5.781134605407715,-1.997226357460022
calm,1267.854248046875,-513.699462890625,102.67485046386719,27.357933044433594,27.490612030029297,7.722568511962891,4.349521636962891,-3.575914144515991,-10.231512069702148,-9.931495666503906,-3.056704521179199,1.7085511684417725,-4.68391227722168,-6.018499851226807,-5.2940144538879395,-4.064169883728027,0.32933759689331055,-5.755321502685547,-4.647070407867432,-3.904428720474243,-1.1506716012954712,-9.211627006530762,-2.3262314796447754,-4.34547758102417,-5.547767162322998,-7.571498870849609,-0.2195732146501541,-9.00813102722168,-0.20905421674251556,-7.171602249145508,0.6992009878158569,-1.6522510051727295,1.2471530437469482,-5.452423572540283,-1.5214416980743408,-5.830422401428223,-1.9659500122070312,-4.532451629638672,-1.5248215198516846,-6.069708347320557,-4.3523149490356445
calm,1448.01806640625,-578.768310546875,99.34825897216797,24.524133682250977,27.46775245666504,19.522838592529297,4.335806846618652,-0.8790774345397949,3.3119735717773438,-4.738810062408447,0.22344696521759033,6.264219760894775,-0.03366280719637871,-6.600646018981934,-0.134971022605896,-2.0672104358673096,-1.9541723728179932,-2.9193923473358154,-3.851811408996582,-3.457657814025879,-0.3094117343425751,-8.909719467163086,-0.8849431872367859,-5.605417251586914,-2.142016887664795,-6.688733100891113,-0.7688392400741577,-6.167044639587402,1.0622010231018066,-5.5050249099731445,2.166487216949463,-2.8607048988342285,1.443159580230713,-3.765446662902832,0.47056129574775696,-4.622431755065918,-1.4297876358032227,-3.7462427616119385,0.6102613210678101,-4.396283149719238,-0.7347846627235413
sad,1402.6041259765625,-524.7185668945312,90.91448211669922,31.938703536987305,30.267282485961914,3.675640344619751,3.9458067417144775,-4.29085111618042,-1.2154426574707031,-10.543892860412598,-11.323661804199219,2.4551992416381836,-8.417632102966309,-7.9241485595703125,-9.921517372131348,-2.501128911972046,0.40689972043037415,-11.359838485717773,-4.572508335113525,-6.312654972076416,-0.9848413467407227,-11.899027824401855,-1.9460870027542114,-4.187368869781494,-5.752976894378662,-7.323171615600586,0.7009742856025696,-9.45694351196289,1.735251784324646,-6.335784912109375,0.20322191715240479,-1.612731695175171,1.1142305135726929,-0.7719588875770569,1.1031328439712524,-6.330994606018066,-2.3169784545898438,-5.421789169311523,-1.7731717824935913,-4.160346031188965,-2.8865416049957275
sad,1523.4014892578125,-497.1118469238281,90.50824737548828,15.778200149536133,24.987375259399414,11.104841232299805,-1.8288692235946655,-5.131923675537109,-0.9973554015159607,-14.479784965515137,-6.666680812835693,2.0573277473449707,-8.349506378173828,-8.049158096313477,-8.921273231506348,-2.5360419750213623,0.020845290273427963,-10.712625503540039,-3.7020153999328613,-4.726353168487549,-0.41836994886398315,-12.892900466918945,0.13403169810771942,-6.679257392883301,-4.181933403015137,-7.464847087860107,0.14077363908290863,-11.034902572631836,0.4164755046367645,-5.227925777435303,1.0990986824035645,-2.9205470085144043,-0.06956758350133896,-0.09028339385986328,-2.1473493576049805,-3.5495669841766357,-5.595240116119385,-5.924319744110107,-2.459678888320923,-6.8830132484436035,-2.0896997451782227
happy,938.7327270507812,-454.4710388183594,117.30074310302734,9.842743873596191,5.304175853729248,6.204905033111572,-5.048255443572998,-11.567825317382812,-16.421106338500977,-16.23394203186035,-16.221879959106445,0.4911282956600189,-6.132726192474365,-12.768611907958984,-3.403149366378784,-7.874950408935547,-2.6136348247528076,-6.370147705078125,-9.174735069274902,-6.866889953613281,-5.726828098297119,-14.542610168457031,-1.1866909265518188,-8.363923072814941,-3.601879119873047,-7.377321720123291,-0.9565098881721497,-9.45218563079834,2.070239782333374,-8.5053071975708,2.0229790210723877,-5.3409576416015625,-0.6297423839569092,-3.250986099243164,1.2925108671188354,-6.196821689605713,0.4245949685573578,-3.609391212463379,2.310967206954956,-2.1080048084259033,6.183980941772461
calm,1345.262451171875,-555.1995849609375,91.74037170410156,25.860578536987305,27.987836837768555,12.653276443481445,10.651396751403809,-2.830998182296753,0.5492708086967468,-8.56055736541748,-0.46593406796455383,7.856415748596191,-2.066549777984619,-9.303753852844238,-4.641191482543945,-2.1290745735168457,-2.2604572772979736,-4.130637168884277,-6.961241245269775,-5.277977466583252,1.42527437210083,-13.782303810119629,-0.9555099010467529,-3.724796772003174,-5.237640857696533,-8.958108901977539,0.664467990398407,-8.150236129760742,1.4674125909805298,-5.2497076988220215,0.5134893655776978,-2.421168327331543,0.19206330180168152,-3.1843159198760986,-2.4353556632995605,-5.153000354766846,-1.2673509120941162,-2.8951239585876465,-0.27940306067466736,-6.562036991119385,-3.2027430534362793
happy,1324.5438232421875,-307.0711669921875,80.00469970703125,-0.9106579422950745,9.410324096679688,-2.520033121109009,-9.869166374206543,-6.338976860046387,-2.6137852668762207,-15.281131744384766,-11.343155860900879,0.49924567341804504,-4.106571197509766,-6.140596389770508,-4.385161399841309,-2.176931142807007,-0.1849021166563034,-9.108917236328125,-0.5868583917617798,-4.979547023773193,-2.321925640106201,-8.133678436279297,3.0727038383483887,-9.590606689453125,-2.1269474029541016,-8.420706748962402,0.5851079821586609,-5.224446773529053,5.409611225128174,4.6276068687438965,8.459059715270996,8.36215591430664,15.350865364074707,7.885499000549316,10.449466705322266,5.919434070587158,6.336904048919678,3.519878625869751,5.367942810058594,4.4468674659729,8.549196243286133
happy,1001.9876098632812,-326.2061767578125,75.36131286621094,-9.595030784606934,-0.8350817561149597,-12.864665031433105,-12.961000442504883,-11.71837329864502,-7.5037922859191895,-22.080699920654297,-16.539278030395508,-4.327352046966553,-10.326737403869629,-5.365157604217529,-12.806429862976074,-6.171431541442871,-5.5279011726379395,-17.042314529418945,-2.3640296459198,-9.522327423095703,-4.362020015716553,-11.651636123657227,-2.0769128799438477,-12.663719177246094,-4.904201984405518,-7.817512512207031,-3.998380661010742,-9.964131355285645,-0.7463737726211548,-4.786630630493164,4.353089332580566,4.300017833709717,12.192093849182129,9.876349449157715,15.748711585998535,10.052385330200195,12.22667407989502,5.469475269317627,6.390202045440674,0.7715234160423279,3.4975733757019043
calm,1217.590087890625,-555.470947265625,87.11219024658203,26.401756286621094,24.164470672607422,15.376296043395996,4.8239850997924805,-1.3927897214889526,-2.3981900215148926,-9.546536445617676,-1.7759755849838257,5.535616397857666,-3.4438610076904297,-7.6816229820251465,-5.4259538650512695,1.8544142246246338,-4.356283187866211,-5.774478435516357,-5.647708415985107,-6.300872325897217,1.1421358585357666,-10.818379402160645,2.2183403968811035,-4.43979549407959,-5.608200550079346,-7.596123695373535,0.7890446782112122,-7.900278091430664,-0.9939022660255432,-6.49932861328125,-0.3430793583393097,-2.3005948066711426,2.1144859790802,-2.964526891708374,-1.171403169631958,-4.006915092468262,-1.8452978134155273,-4.4430952072143555,-0.8711829781532288,-5.847031116485596,-1.6835615634918213
neutral,1412.0257568359375,-502.1662292480469,99.9188003540039,26.693300247192383,26.754615783691406,7.549445152282715,-2.339871883392334,-2.1649091243743896,-8.656485557556152,-13.356230735778809,-6.053380966186523,-2.277303695678711,-9.291055679321289,-9.08851146697998,-7.039771556854248,-4.191548824310303,1.3517158031463623,-8.587575912475586,-5.549865245819092,-4.597025394439697,-4.051684856414795,-11.115713119506836,-3.0767078399658203,-3.6703920364379883,-2.8140547275543213,-8.548357009887695,-0.3125307857990265,-8.219551086425781,-0.09474692493677139,-4.96577262878418,-0.02563624456524849,-3.172144651412964,-0.376775324344635,-3.256427526473999,0.33495789766311646,-5.019026279449463,-3.159435987472534,-5.590986728668213,-1.8061994314193726,-6.7473297119140625,-2.408454656600952
calm,1398.029541015625,-546.1597290039062,103.90399169921875,22.8298282623291,27.668716430664062,14.777200698852539,6.70770788192749,0.14163224399089813,-2.6658706665039062,-5.713874816894531,-0.39230483770370483,2.8809618949890137,-4.094672679901123,-6.7940850257873535,-2.9199671745300293,1.4572153091430664,-0.34109926223754883,-4.157035827636719,-3.7450366020202637,-3.7559099197387695,-1.51205575466156,-10.10763931274414,2.3954384326934814,-6.115506649017334,-5.001358509063721,-5.128702163696289,-0.517516553401947,-7.036291599273682,-0.13426029682159424,-5.591029644012451,-1.2074028253555298,-2.4223475456237793,1.5751705169677734,-3.3159453868865967,0.4540655314922333,-5.757725715637207,-3.2064380645751953,-4.850240707397461,-1.4872673749923706,-5.717068195343018,-1.170707106590271
calm,1418.7763671875,-565.079833984375,92.51708984375,26.428943634033203,25.664642333984375,14.015735626220703,5.569660663604736,-1.209189534187317,-2.209254503250122,-8.284453392028809,-4.692465305328369,7.962957382202148,-4.028770446777344,-6.103887557983398,-4.921667098999023,-3.6302061080932617,-0.5310279726982117,-7.524150848388672,-4.569858074188232,-3.0546200275421143,-1.623469352722168,-9.787653923034668,-0.37313327193260193,-3.6194252967834473,-7.483878135681152,-7.572299003601074,1.2016239166259766,-7.392059326171875,2.008493185043335,-6.313287734985352,1.4850355386734009,-2.9720206260681152,1.3987666368484497,-3.420206069946289,0.710637092590332,-5.510305881500244,-2.5202064514160156,-4.7490644454956055,-0.6592691540718079,-5.299232482910156,-1.8522448539733887
fearful,1347.8177490234375,-405.695068359375,87.89354705810547,20.125226974487305,12.480052947998047,-2.9109883308410645,-5.397243499755859,-2.1010706424713135,-0.12250429391860962,-12.823914527893066,-11.628890991210938,-0.5897757411003113,-6.086896896362305,-6.327579975128174,-6.0504350662231445,-4.787700653076172,0.11406105756759644,-11.322498321533203,-3.221857786178589,-4.583621978759766,-2.7757275104522705,-11.309041976928711,-0.29543736577033997,-8.099298477172852,-3.1586711406707764,-7.8691792488098145,0.061316631734371185,-11.901752471923828,0.20676571130752563,-5.103818893432617,-3.0121545791625977,-3.359679698944092,-1.968225359916687,-5.306996822357178,-0.7987816333770752,-6.352418899536133,-4.044101715087891,-6.487935543060303,-2.1766717433929443,-1.74065363407135,2.728393316268921
sad,1471.9954833984375,-415.73577880859375,92.43256378173828,0.7112079858779907,14.073123931884766,3.424211025238037,-3.523522138595581,-12.088068008422852,-9.303389549255371,-16.23286247253418,-12.051908493041992,-3.7893755435943604,-6.244979381561279,-5.7168498039245605,-6.8604607582092285,-6.475083351135254,-0.4818073511123657,-9.936607360839844,-3.768338680267334,-10.411153793334961,-4.360498428344727,-10.832178115844727,-4.5485358238220215,-6.840410232543945,-2.3881967067718506,-10.795811653137207,0.7362098097801208,-6.994838714599609,-0.6293955445289612,-1.4726303815841675,2.5285422801971436,2.41678524017334,7.241461753845215,6.209306240081787,6.936075687408447,2.71394944190979,2.6649880409240723,1.4798959493637085,3.686079502105713,5.866405487060547,10.687092781066895
disgust,1329.5050048828125,-425.81610107421875,91.46984100341797,14.401617050170898,29.467620849609375,3.997793436050415,-6.359362602233887,0.07996734976768494,-7.387749195098877,-11.582982063293457,-10.91165828704834,1.4740362167358398,-8.189783096313477,-5.43251371383667,-5.762217044830322,-2.8259384632110596,-1.0846854448318481,-8.254321098327637,-2.9004263877868652,-2.083775043487549,0.2617938816547394,-10.908507347106934,-3.9098246097564697,-4.885489463806152,-6.693572044372559,-4.697869777679443,-2.3793230056762695,-7.417367935180664,1.1076050996780396,-5.850822925567627,0.8285242319107056,-1.031961441040039,3.4103331565856934,0.8965201377868652,0.2056589126586914,-4.299110412597656,-0.7043628096580505,-4.840257167816162,0.48877760767936707,-0.8119358420372009,3.0426955223083496
angry,1506.428955078125,-386.8188781738281,93.0890121459961,14.100394248962402,17.273561477661133,-4.104975700378418,-2.7516729831695557,-6.789981842041016,-3.591736078262329,-16.577266693115234,-9.386478424072266,1.1520884037017822,-9.363344192504883,-2.1062910556793213,-7.32386589050293,-1.7903684377670288,-1.962964653968811,-8.336276054382324,-4.6036200523376465,-5.107513427734375,-4.729982852935791,-8.311991691589355,0.440424382686615,-6.6604156494140625,-4.33267068862915,-7.850191593170166,-0.7450771331787109,-10.973774909973145,0.29309701919555664,-5.676911354064941,-2.2671265602111816,-1.9937806129455566,2.892247200012207,-1.351521372795105,0.7545754313468933,-2.850403308868408,0.8659913539886475,-2.980872631072998,0.4833534061908722,0.7477092742919922,4.781722068786621
angry,1380.6634521484375,-237.9056854248047,66.82247161865234,-5.120335578918457,10.546850204467773,-12.196232795715332,-12.32569408416748,-7.712442874908447,-2.5088133811950684,-14.152242660522461,-15.92884349822998,-0.769460141658783,-4.885177135467529,-7.5737385749816895,-4.748328685760498,-5.6034393310546875,-2.134751796722412,-10.817497253417969,-2.473116874694824,-7.907337665557861,-3.4492287635803223,-8.694059371948242,-0.02549026347696781,-2.0463340282440186,3.0790822505950928,-1.2667797803878784,4.5112409591674805,-5.11320686340332,1.5028671026229858,0.14908745884895325,3.886944532394409,3.4623234272003174,8.963630676269531,4.580962181091309,8.59945297241211,11.507309913635254,16.409990310668945,9.928384780883789,10.286898612976074,1.3589245080947876,6.037695407867432
sad,913.8405151367188,-370.39471435546875,79.05972290039062,8.581618309020996,7.9219865798950195,-5.586263179779053,-6.883291721343994,-13.811049461364746,-13.98891544342041,-19.362537384033203,-21.23735809326172,-4.139712810516357,-7.73123025894165,-11.469161987304688,-6.735743999481201,-4.951375961303711,-1.7325396537780762,-14.424264907836914,-4.664113521575928,-8.138726234436035,-2.047586679458618,-15.165425300598145,-4.361140251159668,-6.191756248474121,-6.359176158905029,-13.728292465209961,-0.4535728394985199,-9.050851821899414,-1.1537948846817017,0.9723312854766846,5.015812873840332,7.434976100921631,7.894058704376221,4.507760047912598,6.144612789154053,0.5393198132514954,2.79355788230896,5.741950988769531,6.772465705871582,7.038456916809082,7.485158443450928
fearful,977.4673461914062,-378.4746398925781,90.66570281982422,12.461244583129883,11.88062858581543,-0.6262550354003906,-4.339907169342041,-5.757707595825195,-17.817184448242188,-16.143007278442383,-13.236015319824219,-5.041118144989014,-8.465081214904785,-9.812148094177246,-7.296265125274658,-4.955969333648682,0.8666414618492126,-16.59266471862793,-6.963802337646484,-6.581212997436523,-4.05676794052124,-16.024436950683594,-2.9714879989624023,-8.244494438171387,-6.178812503814697,-10.176886558532715,1.3579351902008057,-11.602949142456055,-2.8881590366363525,-5.281069755554199,-2.9986917972564697,-5.118113040924072,-4.007322311401367,-7.630825519561768,-4.120116710662842,-4.327974319458008,0.9881283640861511,3.309959888458252,5.022531509399414,2.1952741146087646,4.218064308166504
disgust,1531.0062255859375,-448.8191223144531,90.35316467285156,19.753076553344727,26.465843200683594,-1.4187837839126587,-1.5652472972869873,-4.681918621063232,-8.447978973388672,-14.216827392578125,-13.021909713745117,2.1737115383148193,-8.559911727905273,-8.945516586303711,-5.740701675415039,-3.273040294647217,-2.8866031169891357,-10.466553688049316,-3.542984962463379,-4.166017532348633,-3.1692872047424316,-10.357687950134277,-2.6166415214538574,-6.96484899520874,-5.6607747077941895,-5.310771942138672,-4.320468425750732,-8.549002647399902,-1.76841402053833,-5.470444679260254,-1.5725847482681274,-1.9672209024429321,1.9033467769622803,-0.1875544637441635,1.4150230884552002,-4.655268669128418,-1.2188071012496948,-2.7566957473754883,0.19691112637519836,-1.9745875597000122,2.1538403034210205
sad,1374.3902587890625,-401.9066162109375,96.37394714355469,3.2839393615722656,10.323378562927246,-4.3059186935424805,-3.5201284885406494,-10.35307502746582,-9.437935829162598,-15.005242347717285,-17.141435623168945,-5.511876106262207,-5.357370853424072,-7.5597734451293945,-5.304293155670166,-4.950096130371094,0.3334696888923645,-8.697575569152832,-2.6436405181884766,-7.502830505371094,-2.2821874618530273,-11.26508903503418,-3.9102237224578857,-5.480003356933594,-0.09426909685134888,-9.228431701660156,1.3337152004241943,-4.072803974151611,-1.2162381410598755,-1.9523555040359497,-4.428137302398682,0.2635018527507782,-0.26761993765830994,-0.4240628182888031,3.020442485809326,5.119633674621582,8.103584289550781,6.533329486846924,7.124905109405518,1.502746343612671,0.4096682667732239
angry,1173.5262451171875,-329.7771301269531,83.47627258300781,-1.2415852546691895,5.084316730499268,-14.736001968383789,-6.926017761230469,-10.038410186767578,-11.236008644104004,-18.990617752075195,-19.304916381835938,-0.008804828859865665,-12.096887588500977,-6.140010356903076,-7.841920852661133,-6.180766582489014,-8.49448299407959,-12.443662643432617,-6.693389892578125,-5.672956943511963,-8.780813217163086,-11.322335243225098,-1.9589543342590332,-10.170493125915527,-6.3923797607421875,-9.508613586425781,-0.67872154712677,-14.6498441696167,-1.972072720527649,-11.186623573303223,-1.5169320106506348,0.8796780109405518,8.441091537475586,7.751073360443115,10.78265380859375,2.3015382289886475,1.542824387550354,-3.354909896850586,0.15685616433620453,0.6440187096595764,9.199810028076172
fearful,1175.059326171875,-200.45089721679688,43.107975006103516,-13.145103454589844,-6.109294414520264,-18.95020294189453,-14.914974212646484,-12.687026977539062,-8.56212329864502,-16.612234115600586,-19.006019592285156,-7.397714138031006,-7.975864410400391,-12.25797176361084,-7.725966930389404,-9.360125541687012,-0.6954272389411926,-18.98284912109375,-5.745095729827881,-9.59907054901123,-5.932231903076172,-8.85621166229248,1.9314297437667847,0.24048924446105957,15.021025657653809,14.46247386932373,25.60978126525879,15.940679550170898,14.68380069732666,6.189784049987793,5.0719075202941895,1.014756679534912,7.072906494140625,6.392416477203369,5.807625770568848,1.9584102630615234,1.804931879043579,-2.464129686355591,1.7535613775253296,1.3852925300598145,1.4472742080688477
angry,1162.6708984375,-343.32281494140625,84.75292205810547,1.6466996669769287,5.324386119842529,-13.00947093963623,-3.7336254119873047,-11.434279441833496,-10.122504234313965,-15.982999801635742,-18.136333465576172,1.2074483633041382,-14.039819717407227,-5.010867118835449,-8.099285125732422,-6.269145488739014,-6.9881911277771,-13.878790855407715,-5.825503826141357,-4.26131534576416,-8.332491874694824,-11.4037504196167,-3.1291723251342773,-10.276092529296875,-6.753250598907471,-8.804930686950684,-2.0822012424468994,-12.114395141601562,-2.0859649181365967,-9.67532730102539,-2.415674924850464,-4.4445576667785645,1.9883068799972534,-0.33063840866088867,7.8624162673950195,-0.00011050542525481433,5.2558183670043945,0.6721402406692505,0.8620243072509766,0.06604061275720596,4.945265293121338
angry,1421.4039306640625,-160.62435913085938,35.58059310913086,-17.503162384033203,-2.959656238555908,-28.3048038482666,-16.312541961669922,-7.939168453216553,-4.7231645584106445,-15.594191551208496,-20.601015090942383,-0.24502144753932953,-8.285304069519043,-10.045438766479492,-4.144838809967041,-9.8895845413208,-10.860084533691406,-16.19770622253418,-1.1459237337112427,0.47521308064460754,13.035444259643555,8.460713386535645,15.174731254577637,2.1295509338378906,11.542631149291992,11.226279258728027,19.916141510009766,12.75440502166748,10.336005210876465,-0.8091098666191101,1.5215799808502197,1.4615072011947632,7.451415061950684,-0.1237996518611908,2.23193097114563,-0.8865005373954773,5.542502403259277,1.2688509225845337,7.411683559417725,2.57627010345459,3.5597147941589355
angry,1523.73974609375,-342.6915283203125,88.23927307128906,4.784014701843262,10.292547225952148,-5.283606052398682,-9.321927070617676,-5.0221991539001465,-6.4102959632873535,-16.213054656982422,-11.296835899353027,-1.1059902906417847,-8.32622241973877,-7.024197578430176,-5.672617435455322,-4.068698883056641,-3.391525983810425,-8.609349250793457,-3.7635045051574707,-7.7359418869018555,-4.094435691833496,-10.831000328063965,-2.1473612785339355,-8.370409965515137,-3.9184792041778564,-7.863737106323242,-0.43883827328681946,-7.401727199554443,1.9152663946151733,-4.123978614807129,-0.5432137846946716,-2.4019670486450195,2.553823709487915,0.668482780456543,5.36453914642334,1.8754178285598755,4.711296558380127,-1.2204957008361816,3.2791264057159424,0.7697756886482239,5.796839714050293
fearful,1486.300537109375,-207.9141387939453,43.801143646240234,-17.894699096679688,1.443618893623352,-14.383508682250977,-23.921100616455078,-8.071101188659668,-14.403429985046387,-22.37885284423828,-15.944973945617676,-11.807843208312988,-5.659456253051758,-13.228828430175781,-8.796195983886719,-8.832337379455566,-1.5029633045196533,-17.79241180419922,-5.888808727264404,-9.925332069396973,-6.723671913146973,-10.664941787719727,-1.4084086418151855,4.580633163452148,10.636640548706055,6.813924789428711,18.845993041992188,3.7951390743255615,12.454733848571777,9.99406909942627,11.120434761047363,3.0513174533843994,-0.014776763506233692,2.979386806488037,6.915704250335693,3.1108591556549072,3.2505972385406494,-3.5423455238342285,3.607898235321045,2.397679567337036,2.5453643798828125
fearful,1263.3441162109375,-247.3089599609375,69.53594207763672,-16.63313865661621,8.90343189239502,-6.758864879608154,-15.899476051330566,-7.925437927246094,-8.384544372558594,-18.93832778930664,-14.000045776367188,-7.842792510986328,-4.280519962310791,-11.319284439086914,-7.534270763397217,-9.272850036621094,-4.38552188873291,-16.082786560058594,-6.441009998321533,-6.327489376068115,-2.1683881282806396,-13.321942329406738,-5.775074481964111,-8.394161224365234,-6.447012901306152,-8.194623947143555,0.1924198418855667,-11.903837203979492,-2.451803207397461,-0.30795541405677795,11.595579147338867,20.992755889892578,23.718725204467773,18.73148536682129,11.171028137207031,-0.6471865773200989,3.354879140853882,1.066240668296814,6.930483818054199,6.520456790924072,3.2440524101257324
sad,732.96044921875,-368.9085693359375,81.37821960449219,3.7558138370513916,1.4342167377471924,-7.429718494415283,-11.620491981506348,-9.212125778198242,-18.482789993286133,-22.019737243652344,-19.47199821472168,-10.02570915222168,-5.581669330596924,-11.857867240905762,-6.979240417480469,-4.252010345458984,-2.4399518966674805,-14.80562686920166,-4.6170759201049805,-11.796313285827637,0.9757363796234131,-18.14093589782715,-4.538051128387451,-8.9509859085083,-6.444485187530518,-11.679654121398926,-1.0429744720458984,-10.421712875366211,-3.5111849308013916,-5.472277641296387,-1.7401785850524902,0.6626208424568176,0.9697527289390564,6.542295932769775,8.635665893554688,5.2518720626831055,8.585572242736816,3.9986813068389893,5.61146879196167,2.17596435546875,4.702414512634277
fearful,1201.763916015625,-388.0555725097656,92.57036590576172,15.067354202270508,11.479865074157715,-1.9360374212265015,-5.691625595092773,-5.371539115905762,-10.989883422851562,-11.252517700195312,-13.151884078979492,-4.839468479156494,-8.266066551208496,-10.800649642944336,-4.98829460144043,-3.449570417404175,1.2628324031829834,-15.097576141357422,-6.8970208168029785,-7.381586074829102,-2.320823907852173,-13.067445755004883,-2.083763599395752,-6.593644618988037,-8.523852348327637,-9.884020805358887,-1.4977589845657349,-11.810770988464355,-4.722361087799072,-8.422473907470703,-1.5288962125778198,-3.2200560569763184,-0.6373410820960999,-3.2505533695220947,-5.213859558105469,-7.471258163452148,-6.899219989776611,-3.51265287399292,1.2446385622024536,0.9526222944259644,4.1755876541137695
angry,1494.1748046875,-185.14193725585938,65.05500793457031,-6.38242769241333,9.676713943481445,-19.13380241394043,-20.542762756347656,-3.5860986709594727,-2.1763103008270264,-14.050575256347656,-16.520877838134766,-0.021581511944532394,-7.795919895172119,-6.126883506774902,-2.976300001144409,-9.294038772583008,-7.865724086761475,-12.691021919250488,-4.123318195343018,-11.146297454833984,-2.9382317066192627,-5.340259075164795,4.644792556762695,-2.343318223953247,6.676485061645508,3.3282620906829834,5.902235984802246,1.4488461017608643,8.007768630981445,7.5209174156188965,12.150567054748535,6.551999092102051,11.520310401916504,6.730907440185547,11.563943862915039,7.051693439483643,7.805549621582031,-0.7088501453399658,2.23002290725708,0.09006068110466003,3.9148666858673096
fearful,1511.47900390625,-433.00653076171875,87.16240692138672,17.30255699157715,16.899572372436523,-0.9054644703865051,-1.4540801048278809,-3.1947011947631836,-1.3390960693359375,-11.112348556518555,-8.076824188232422,2.0542447566986084,-7.986402988433838,-4.79432487487793,-6.877681255340576,-4.749694347381592,0.2956066429615021,-11.108150482177734,-2.935396909713745,-4.119391441345215,0.3725060522556305,-11.807220458984375,-2.862682580947876,-6.32506799697876,-4.699605464935303,-7.229597091674805,-1.194694995880127,-11.18333911895752,-0.05399159714579582,-6.823821544647217,-3.1837573051452637,-1.7021033763885498,-0.920640766620636,-2.2436459064483643,-2.987544536590576,-4.7394118309021,-4.662114143371582,-3.602914333343506,-1.6540889739990234,-5.070553779602051,-2.3433921337127686
